id,toxicity_score,is_encrypted,upvotes_count,cluster,pca_x,pca_y
0ee657aa-d3d2-483c-919d-81372b8ecba1,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
ccf3db75-c653-495c-a624-2ddd699467eb,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
8cef5721-e960-4ed6-820d-fe185f3cfa10,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
f8015d52-4267-476c-9c9d-1dc2be6d80b6,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
ca244eb1-e205-4aa9-894b-a40731f92262,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
67311fd4-655e-4e51-8a41-e627bff7a2c5,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
7955e281-b6c3-4db6-99f4-3d6080b62de2,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
b0f34130-9870-44e6-ba6f-6ea1e0db3642,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
1b79b7fb-b71e-452a-85d7-c882a5de789a,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
2f0053b6-e8c7-4e86-a3b8-62a7d5f67eca,0.0,False,10.0,0,-0.3953360086079339,-0.01939163702062078
63cd3b47-e8af-4c65-9813-05b64f68bff3,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
d61ad9e7-2b60-42c4-bfe3-c0869448d6de,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
b46a08bc-446a-42c5-8bd9-c5d799c1d611,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
fe2c1cb6-7700-4e77-b1a6-0a621325370d,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
5b9a5ce4-e7c3-47f9-84de-75f915c66194,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
ebdc5d07-5822-4a22-b334-33c7c9afe3e3,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
6e948ba0-6c37-4747-a948-90aa4c7ef940,3.0,False,2.0,2,1.6960839276755164,0.016705357532280463
c07c83c6-f71a-4acb-be3a-9a265e3f4e19,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
dcaa1c31-9fa6-45ad-ace7-dfb7a03270d8,1.0,False,0.0,0,0.2996280993343223,-0.006523456362670229
0872e103-9f80-4d00-ae29-5dc602bc943e,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
0844ce88-4a82-433a-a7d5-cd1cd5bb85ef,1.0,False,2.0,0,0.30022151864856605,-0.006751415219120196
9276ee9f-0ced-42a2-bbde-3dcf887a1753,1.0,False,3.0,0,0.3005182283056881,-0.006865394647345271
49e3a6fb-33ac-4d5b-a6c8-05605a95370c,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
dc0949ba-e413-412c-a2a4-e26e4404f4a8,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
48317dce-1ef0-44ba-b71e-def9e0c90634,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
44fb0ca1-5262-4040-9401-a1776882ec23,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
e45d202b-8806-4369-a60b-b74f2813a146,1.0,False,3.0,0,0.3005182283056881,-0.006865394647345271
d90be138-4164-4749-8504-09eaaf8134f4,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
324a0d7d-e5e3-4c2d-ba09-a707a0235bfd,4.0,False,61.0,2,2.4115210019591844,0.021708957642705366
